time,AIT502 (%),DPT511 (PSIG),HR3 Run,LT524A (LL),LT524B (LL),PT305 (PSIG),PT306 (PSIG),PT503 (PSIG),PT520A (PSIG),PT520B (PSIG),Purifier Bottom Temp (K),Purifier Top Temp (K),TE411 (K),TE412 (K),TE521A (K),TE521B (K),TE522A (K),TE522B (K),TT903 (K),Inlet Purity (%),Outlet Purity (%)
2023-03-22 12:37:44.714,99.99978637695312,0.006337165832519531,False,0.8518673777580261,0.9665157198905945,42.632381439208984,0.17898178100585938,23.48090171813965,2.4699220657348633,20,7.680000305175781,8.490000152587891,84.9000015258789,7.680000305175781,8.19343090057373,7.378074645996094,4.1112189292907715,7.251073837280273,20.38772964477539,98.77647399902344,99.99978637695312
2023-03-22 12:36:44.725,99.99989318847656,0.005280494689941406,False,0.9187480807304382,0.9601482152938843,42.61067581176758,0.18221664428710938,23.48090171813965,2.4262704849243164,20,7.659999847412109,8.450000000000001,84.5,7.659999847412109,7.573791980743408,7.378074645996094,4.069953918457031,7.3092193603515625,20.46368408203125,98.77647399902344,99.99989318847656
2023-03-22 12:35:44.730,99.99978637695312,0.005280494689941406,False,0.9888136982917786,0.9474131464958191,42.61067581176758,0.18221664428710938,23.48090171813965,2.3874692916870117,20,7.630000305175781,8.40999984741211,84.0999984741211,7.630000305175781,6.9748454093933105,7.388222694396973,3.9836745262145996,7.348608493804932,20.38772964477539,98.77647399902344,99.99978637695312
2023-03-22 12:34:44.735,99.99978637695312,0.0042247772216796875,False,1.0620640516281128,0.9346715211868286,42.64323043823242,0.18544960021972656,23.4375,2.348666191101074,20,7.6099998474121096,8.380000305175782,83.80000305175781,7.6099998474121096,6.41512393951416,7.388222694396973,4.026813507080078,7.4180073738098145,20.41305160522461,98.77647399902344,99.99978637695312
2023-03-22 12:33:44.724,99.99978637695312,0.0021123886108398438,False,1.13849937915802,0.9346715211868286,42.632381439208984,0.18383216857910156,23.40494728088379,2.3050127029418945,20,7.580000305175782,8.34000015258789,83.4000015258789,7.580000305175782,5.857751369476318,7.428815841674805,4.069953918457031,7.485531806945801,20.438369750976562,98.77647399902344,99.99978637695312
2023-03-22 12:32:44.734,99.99978637695312,0.008448600769042969,False,1.2149343490600586,0.9155691266059875,42.632381439208984,0.18868255615234375,23.42664909362793,2.2645959854125977,20,7.55999984741211,8.3,83,7.55999984741211,5.322382926940918,7.4491119384765625,4.053073406219482,7.5211687088012695,20.50347137451172,98.77647399902344,99.99978637695312
2023-03-22 12:31:44.731,99.99978637695312,0.00739288330078125,False,1.2977391481399536,0.9091949462890625,42.64323043823242,0.18221664428710938,23.35069465637207,2.2274084091186523,20,7.540000152587891,8.259999847412109,82.5999984741211,7.540000152587891,4.817595481872559,7.4491119384765625,4.071829795837402,7.607449054718018,20.59027862548828,98.77647399902344,99.99978637695312
2023-03-22 12:30:44.744,99.99978637695312,0.00739288330078125,False,1.3741743564605713,0.8837183713912964,42.64323043823242,0.17898178100585938,23.32899284362793,2.1837568283081055,20,7.50999984741211,8.220000457763673,82.20000457763672,7.50999984741211,4.3571248054504395,7.479559898376465,4.030566215515137,7.673097133636475,20.745803833007812,98.77647399902344,99.99978637695312
2023-03-22 12:29:44.730,99.99978637695312,0.006337165832519531,False,1.4537943601608276,0.8900793194770813,42.61067581176758,0.18059921264648438,23.307292938232422,2.144955635070801,20,7.490000152587891,8.180000305175781,81.80000305175781,7.490000152587891,3.9442389011383057,7.499855995178223,4.049322128295898,7.721864223480225,20.89047622680664,98.77647399902344,99.99978637695312
2023-03-22 12:28:44.737,99.99978637695312,0.006337165832519531,False,1.5302295684814453,0.8709767460823059,42.632381439208984,0.18221664428710938,23.307292938232422,2.1110029220581055,20,7.45999984741211,8.130000305175782,81.30000305175781,7.45999984741211,3.5749621391296387,7.499855995178223,4.084960460662842,7.817523002624512,20.9375,98.77647399902344,99.99978637695312
